#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
884348,128321941,MC4R,-,-,-,4,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240325,-
884348,128325100,LEPR,-,-,-,4,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240325,-
884348,128334310,FTO,-,-,-,9,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
884348,128341701,PPARG,-,-,-,2,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240325,-
889875,133267187,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
889875,133275455,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
889875,133277321,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
889875,133277645,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
889875,133279346,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
932674,104687471,FTO,-,-,EnsemblRapid:ENSCCCG00025003425,11,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
932674,104689833,MC4R,-,-,EnsemblRapid:ENSCCCG00025007056,2,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
932674,104693052,ADIPOQ,-,-,EnsemblRapid:ENSCCCG00025009303,9,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
932674,104695131,LEPR,-,-,EnsemblRapid:ENSCCCG00025009612,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
932674,104695746,PPARG,-,-,EnsemblRapid:ENSCCCG00025009433,12,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
933632,125430296,PPARG,-,-,-,LG03,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240322,-
933632,125433719,LEPR,-,-,-,LG05,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240322,-
933632,125438010,ADIPOQ,-,-,-,LG08,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240322,-
933632,125439119,MC4R,-,-,-,LG09,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240322,-
933632,125443614,FTO,-,-,-,LG14,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
1002788,128967511,MC4R,-,-,-,6,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
1002788,128969669,LEPR,-,-,-,10,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
1002788,128970646,ADIPOQ,-,-,-,13,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
1002788,128971629,PPARG,-,-,-,15,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
1002788,128973295,FTO,-,-,-,19,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
1094192,119697355,MC4R,-,-,-,2,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
1094192,119704169,LEPR,-,-,-,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
1094192,119704745,ADIPOQ,-,-,-,9,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
1094192,119705781,FTO,-,-,-,11,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
1094192,119706090,PPARG,-,-,-,12,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
1129001,137144920,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240828,-
1129001,137150083,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240828,-
1129001,137155155,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240828,-
1129001,137166261,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240828,-
1192867,134510716,MC4R,-,-,EnsemblRapid:ENSZEVG00005004968,2,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20250128,-
1192867,134515401,FTO,-,-,EnsemblRapid:ENSZEVG00005007212,4,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20250128,-
1192867,134517904,ADIPOQ,-,-,EnsemblRapid:ENSZEVG00005008214,6,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20250128,-
1192867,134519489,LEPR,-,-,EnsemblRapid:ENSZEVG00005011357,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20250128,-
1192867,134521423,PPARG,-,-,EnsemblRapid:ENSZEVG00005015753,10,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20250128,-
1196302,116447745,MC4R,-,-,-,1,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
1196302,116448246,LEPR,-,-,Ensembl:ENSCMUG00005000955,9,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
1196302,116448980,ADIPOQ,-,-,Ensembl:ENSCMUG00005009666,10,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
1196302,116449446,PPARG,-,-,Ensembl:ENSCMUG00005001098,11,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
1196302,116449778,FTO,-,-,Ensembl:ENSCMUG00005006909,12,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
1230840,103192521,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240311,-
1230840,103192906,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240311,-
1230840,103202271,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
1230840,103208412,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240311,-
1230840,103213662,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240311,-
1415580,115460148,MC4R,-,-,-,1,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240317,-
1415580,115470789,FTO,-,-,-,5,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
1415580,115472661,PPARG,-,-,-,6,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240317,-
1415580,115473096,LEPR,-,-,-,6,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240317,-
1574408,122420070,FTO,-,-,-,18,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
1574408,122424564,PPARG,-,-,-,22,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240322,-
1574408,122425604,MC4R,-,-,-,23,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240322,-
1574408,122436864,LEPR,-,-,-,2,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240322,-
1574408,122444812,ADIPOQ,-,-,-,7,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240322,-
1608482,121027263,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240322,-
1608482,121032860,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240322,-
1608482,121034128,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240322,-
1608482,121041247,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240322,-
1608482,121045300,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
1706337,112396459,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240315,-
1706337,112401276,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
1706337,112406169,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240315,-
1706337,112412971,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240315,-
1706337,112415302,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240315,-
1825980,115645137,MC4R,-,-,Ensembl:ENSGEVG00005001944,2,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240317,-
1825980,115655395,PPARG,-,-,Ensembl:ENSGEVG00005017941,7,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,LOW QUALITY PROTEIN: peroxisome proliferator-activated receptor gamma,20240317,-
1825980,115656606,LEPR,-,-,Ensembl:ENSGEVG00005007099,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240317,-
1825980,115658070,ADIPOQ,-,-,-,9,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,LOW QUALITY PROTEIN: adiponectin,20240317,-
1825980,115660634,FTO,-,-,Ensembl:ENSGEVG00005013146,12,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
1868482,103258704,ADIPOQ,-,-,Ensembl:ENSTSYG00000027122,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20241119,-
1868482,103262067,MC4R,-,-,Ensembl:ENSTSYG00000002747,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20241119,-
1868482,103263751,PPARG,-,-,Ensembl:ENSTSYG00000006950,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20241119,-
1868482,103270222,FTO,-,-,Ensembl:ENSTSYG00000008905,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20241119,-
1868482,110596385,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240315,-
1884717,129068216,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
1884717,129071159,LEPR,-,-,-,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240405,-
1884717,129078903,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240405,-
1884717,129079867,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240402,-
1884717,129088213,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240405,-
1914991,134422396,PPARG,-,-,-,10,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20241203,-
1914991,134423335,LEPR,-,-,-,11,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20241203,-
1914991,134424207,FTO,-,-,-,13,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20241203,-
1914991,134429989,MC4R,-,-,-,1,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
2489341,115608233,MC4R,-,-,-,1,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
2489341,115611570,ADIPOQ,-,-,-,8,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
2489341,115611817,LEPR,-,-,-,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
2489341,115614322,PPARG,-,-,-,11,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
2489341,115619903,FTO,-,-,-,Z,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
2587831,112109092,MC4R,-,-,Ensembl:ENSTMTG00000005343,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20241128,-
2587831,112112707,FTO,-,-,Ensembl:ENSTMTG00000002656,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20241128,-
2587831,112115015,PPARG,-,-,Ensembl:ENSTMTG00000015596,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20241128,-
2587831,112122818,ADIPOQ,-,-,Ensembl:ENSTMTG00000009613,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20241128,-
2696672,106482335,MC4R,-,-,-,2,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20241119,-
2696672,106483197,FTO,-,-,-,10,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20241203,-
2696672,106487280,LEPR,-,-,-,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20241119,-
2696672,106488868,PPARG,-,-,-,12,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20241203,-
2696672,106496166,ADIPOQ,-,-,-,9,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20241203,-
2715852,108284639,PPARG,-,-,Ensembl:ENSCCAG00000027364,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240314,-
2715852,108294051,LEPR,-,-,Ensembl:ENSCCAG00000028896,Un,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240314,-
2715852,108304540,MC4R,-,-,Ensembl:ENSCCAG00000010738,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240314,-
2715852,108305443,FTO,-,-,Ensembl:ENSCCAG00000025984,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
2715852,108311122,ADIPOQ,-,-,Ensembl:ENSCCAG00000031131,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240314,-
2746895,132347605,MC4R,-,-,EnsemblRapid:ENSERCG00005010670,14,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240730,-
2746895,132353502,FTO,-,-,EnsemblRapid:ENSERCG00005011749,19,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240730,-
2746895,132365355,ADIPOQ,-,-,EnsemblRapid:ENSERCG00005006615,4,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240730,-
2746895,132366529,LEPR,-,-,EnsemblRapid:ENSERCG00005012432,1,-,leptin receptor,protein-coding,-,-,-,LOW QUALITY PROTEIN: leptin receptor,20240730,-
2746895,132375218,PPARG,-,-,EnsemblRapid:ENSERCG00005011374,11,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240730,-
2857394,132076896,LEPR,-,-,-,9,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
2857394,132077608,ADIPOQ,-,-,-,10,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
2857394,132077909,MC4R,-,-,-,1,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
2857394,132078083,PPARG,-,-,-,11,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
2857394,132078959,FTO,-,-,-,13,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
2857398,131560037,LEPR,-,-,-,7,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
2857398,131562433,ADIPOQ,-,-,-,11,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
2857398,131562758,MC4R,-,-,-,1,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
2857398,131562964,PPARG,-,-,-,12,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
2857398,131563443,FTO,-,-,-,13,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
2939378,130249542,MC4R,-,-,-,2,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240803,-
2939378,130256295,LEPR,-,-,-,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240803,-
2939378,130256891,ADIPOQ,-,-,-,9,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240803,-
2939378,130257738,FTO,-,-,-,11,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240803,-
2939378,130258140,PPARG,-,-,-,12,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240803,-
2991368,128832144,MC4R,-,-,-,2,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240325,-
2991368,128841170,PPARG,-,-,-,7,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240325,-
2991368,128842509,LEPR,-,-,-,8,-,leptin receptor,protein-coding,-,-,-,leptin receptor,20240325,-
2991368,128843649,ADIPOQ,-,-,-,9,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240325,-
2991368,128848680,FTO,-,-,-,14,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
3040969,138157053,FTO,-,-,-,Un,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20241016,-
3040969,138158043,PPARG,-,-,-,Un,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20241019,-
3040969,138162330,ADIPOQ,-,-,-,Un,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20241019,-
3040969,138171289,MC4R,-,-,-,Un,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20241016,-
3119969,129632183,FTO,-,-,EnsemblRapid:ENSAUBG00000008909,17,-,FTO alpha-ketoglutarate dependent dioxygenase,protein-coding,-,-,-,alpha-ketoglutarate-dependent dioxygenase FTO,20240411,-
3119969,129634841,PPARG,-,-,EnsemblRapid:ENSAUBG00000018765,20,-,peroxisome proliferator activated receptor gamma,protein-coding,-,-,-,peroxisome proliferator-activated receptor gamma,20240326,-
3119969,129635740,MC4R,-,-,EnsemblRapid:ENSAUBG00000005230,21,-,melanocortin 4 receptor,protein-coding,-,-,-,melanocortin receptor 4,20240326,-
3119969,129643739,ADIPOQ,-,-,EnsemblRapid:ENSAUBG00000004757,2,-,"adiponectin, C1Q and collagen domain containing",protein-coding,-,-,-,adiponectin,20240326,-
